Plant,Plant Description,Storage Location,Storage Location Description,Material Number,MS Code,Material Description,Sales Document,Sales Document Item,Linkage Number,Stock Quantity,Unit,Serial Number,Stock Amount
2Q00,YIL,2002,Line-side Transm,F9900AS,,BOLT,,0,,479,ST,,109.90
2Q00,YIL,2002,Line-side Transm,F9900AC,,BOLT,,0,,367,ST,,61.14
2Q00,YIL,2002,Line-side Transm,F9900AA,,BOLT (FOR COVER FLANGE),,0,,376,ST,,50.22
2Q00,YIL,2002,Line-side Transm,F9342YC,,FILTER,,0,,209,ST,,140.46
2Q00,YIL,2002,Line-side Transm,F9342YB,,FEEDTHROUGH CAP,,0,,292,ST,,80.79
2Q00,YIL,2002,Line-side Transm,F9342NJ,,CABLE ASSY,,0,,472,ST,,21.84
2Q00,YIL,2002,Line-side Transm,F9342MK,,NUT,,0,,"1,598",ST,,3.64
2Q00,YIL,2002,Line-side Transm,F9341JZ,,CLAMP ASSY,,0,,588,ST,,18.93
2Q00,YIL,2008,Line-SideMetrCov,F9913VS,,METER COVER,,0,,3,ST,,386.47
2Q00,YIL,2008,Line-SideMetrCov,F9913TS,,METER COVER,,0,,421,ST,,290.40
2Q00,YIL,2008,Line-SideMetrCov,F9913SE,,METER COVER,,0,,32,ST,,790.41
2Q00,YIL,2008,Line-SideMetrCov,F9900GU,,O-RING,,0,,13,ST,,60.41
2Q00,YIL,2008,Line-SideMetrCov,F9341JA,,GLASS,,0,,444,ST,,115.72
2Q00,YIL,2008,Line-SideMetrCov,F9341JD,,SPRING,,0,,296,ST,,29.85
2Q00,YIL,2008,Line-SideMetrCov,F9341JQ,,O-RING,,0,,368,ST,,4.37
2Q00,YIL,2008,Line-SideMetrCov,F9341JE,,RING,,0,,393,ST,,30.57
2Q00,YIL,9002,Receive MFG KD,F9900RM,,NAME PLATE,,0,,"1,300",ST,,16.74
2Q00,YIL,9002,Receive MFG KD,F9903CM,,VENT SCREW,,0,,663,ST,,149.20
